
   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server
  2026-06-06 15:55:18 /api/community/projects ...................... ~ 0.28ms
  2026-06-06 15:55:20 /api/projects/publish-status ................. ~ 0.33ms
  2026-06-06 15:55:20 /api/projects/publish-status ..................... ~ 1s
  2026-06-06 15:55:23 /api/projects/publish-status ................. ~ 0.08ms
  2026-06-06 15:55:23 /api/projects/publish-status ..................... ~ 1s
  2026-06-06 15:55:29 /api/projects/publish ........................ ~ 0.12ms
  2026-06-06 15:55:29 /api/projects/publish ............................ ~ 1s
  2026-06-06 15:55:30 /api/session/state ........................... ~ 0.04ms
  2026-06-06 15:55:30 /api/projects/publish-status ................. ~ 0.03ms
  2026-06-06 15:55:30 /api/session/state ........................... ~ 0.03ms
  2026-06-06 15:55:30 /api/projects/publish-status ............... ~ 500.26ms
  2026-06-06 15:55:40 /api/session ............................... ~ 500.26ms
  2026-06-06 15:55:43 /api/session/state ......................... ~ 500.26ms
  2026-06-06 15:55:43 /api/session/state ........................... ~ 0.04ms
  2026-06-06 15:55:46 /api/session/state ........................... ~ 0.09ms
  2026-06-06 15:55:46 /api/session/state ......................... ~ 500.26ms
  2026-06-06 15:55:47 /api/session/state ........................... ~ 0.10ms
  2026-06-06 15:55:47 /api/session/state ............................... ~ 1s
  2026-06-06 15:55:50 /api/session/state ........................... ~ 0.07ms
  2026-06-06 15:55:50 /api/session/state ........................... ~ 0.02ms
  2026-06-06 15:55:52 /api/session/state ........................... ~ 0.08ms
  2026-06-06 15:55:52 /api/session/state ......................... ~ 500.27ms
  2026-06-06 15:55:54 /api/session/state ........................... ~ 0.09ms
  2026-06-06 15:55:54 /api/session/state ........................... ~ 0.03ms
  2026-06-06 15:55:56 /api/session/state ........................... ~ 0.08ms
  2026-06-06 15:55:56 /api/session/state ......................... ~ 500.22ms
  2026-06-06 15:55:58 /api/projects/publish ........................ ~ 0.08ms
  2026-06-06 15:55:58 /api/projects/publish ............................ ~ 1s
  2026-06-06 15:55:59 /api/session/state ........................... ~ 0.04ms
  2026-06-06 15:55:59 /api/session/state ........................... ~ 0.05ms
  2026-06-06 15:56:01 /api/session/state ........................... ~ 0.08ms
  2026-06-06 15:56:01 /api/session/state ......................... ~ 500.24ms
  2026-06-06 15:56:03 /api/session/state ........................... ~ 0.07ms
  2026-06-06 15:56:03 /api/session/state ........................... ~ 0.02ms
  2026-06-06 15:56:05 /api/session/state ........................... ~ 0.07ms
  2026-06-06 15:56:05 /api/session/state ......................... ~ 500.25ms
  2026-06-06 15:56:08 /api/session/state ........................... ~ 0.07ms
  2026-06-06 15:56:08 /api/session/state ........................... ~ 0.04ms
  2026-06-06 15:56:10 /api/session/state ........................... ~ 0.07ms
  2026-06-06 15:56:10 /api/session/state ......................... ~ 500.22ms
  2026-06-06 15:56:13 /api/session ................................. ~ 0.09ms
  2026-06-06 15:56:13 /api/session ................................. ~ 0.04ms
  2026-06-06 15:56:14 /api/session/state ........................... ~ 0.09ms
  2026-06-06 15:56:14 /api/session/state ......................... ~ 500.24ms
  2026-06-06 15:56:15 /api/projects/publish-status ................. ~ 0.09ms
  2026-06-06 15:56:15 /api/projects/publish-status ............... ~ 500.26ms
  2026-06-06 15:56:16 /api/session/state ........................... ~ 0.07ms
  2026-06-06 15:56:16 /api/session/state ......................... ~ 500.24ms
  2026-06-06 15:56:18 /api/session ................................. ~ 0.19ms
  2026-06-06 15:56:18 /api/session ............................... ~ 502.11ms
  2026-06-06 15:56:19 /api/session/state ........................... ~ 0.09ms
  2026-06-06 15:56:20 /api/session/state ............................... ~ 1s
  2026-06-06 15:56:20 /api/projects/publish-status ................. ~ 0.10ms
  2026-06-06 15:56:20 /api/projects/publish-status ................. ~ 0.16ms
  2026-06-06 15:56:25 /api/projects/publish ........................ ~ 0.07ms
  2026-06-06 15:56:25 /api/projects/publish ...................... ~ 500.20ms
  2026-06-06 15:56:25 /api/projects/publish-status ................. ~ 0.04ms
  2026-06-06 15:56:25 /api/projects/publish-status ................. ~ 0.02ms
  2026-06-06 15:56:26 /api/session/state ........................... ~ 0.36ms
  2026-06-06 15:56:26 /api/session/state ........................... ~ 0.12ms
  2026-06-06 15:56:38 /api/session/state ........................... ~ 0.24ms
  2026-06-06 15:56:38 /api/session/state ............................... ~ 2s
  2026-06-06 15:56:48 /api/session ................................. ~ 0.14ms
  2026-06-06 15:56:52 /api/session/state ........................... ~ 0.26ms
  2026-06-06 15:56:52 /api/session/state ......................... ~ 500.77ms
  2026-06-06 15:56:54 /api/session/state ........................... ~ 0.30ms
  2026-06-06 15:56:54 /api/session/state ......................... ~ 500.56ms
  2026-06-06 15:56:57 /api/session/state ........................... ~ 0.24ms
  2026-06-06 15:56:57 /api/session/state ........................... ~ 0.12ms
  2026-06-06 15:56:59 /api/session/state ........................... ~ 0.31ms
  2026-06-06 15:56:59 /api/session/state ......................... ~ 500.71ms
  2026-06-06 15:57:01 /api/session/state ........................... ~ 0.31ms
  2026-06-06 15:57:01 /api/session/state ......................... ~ 500.66ms
  2026-06-06 15:57:04 /api/session/state ........................... ~ 0.12ms
  2026-06-06 15:57:04 /api/session/state ......................... ~ 500.64ms
  2026-06-06 15:57:06 /api/session/state ........................... ~ 0.29ms
  2026-06-06 15:57:06 /api/session/state ........................... ~ 0.19ms
  2026-06-06 15:57:08 /api/session/state ......................... ~ 500.71ms
  2026-06-06 15:57:08 /api/session/state ........................... ~ 0.15ms
  2026-06-06 15:57:10 /api/session/state ........................... ~ 0.27ms
  2026-06-06 15:57:10 /api/session/state ........................... ~ 0.22ms
  2026-06-06 15:57:13 /api/session/state ........................... ~ 0.22ms
  2026-06-06 15:57:13 /api/session/state ......................... ~ 500.83ms
  2026-06-06 15:57:15 /api/session/state ........................... ~ 0.26ms
  2026-06-06 15:57:15 /api/session/state ......................... ~ 500.69ms
  2026-06-06 15:57:17 /api/session/state ........................... ~ 0.24ms
  2026-06-06 15:57:17 /api/session/state ........................... ~ 0.11ms
  2026-06-06 15:57:19 /api/session/state ........................... ~ 0.29ms
  2026-06-06 15:57:19 /api/session/state ......................... ~ 500.73ms
  2026-06-06 15:57:22 /api/session/state ........................... ~ 0.24ms
  2026-06-06 15:57:22 /api/session/state ........................... ~ 0.11ms
  2026-06-06 15:57:24 /api/session/state ........................... ~ 0.09ms
  2026-06-06 15:57:24 /api/session/state ......................... ~ 500.75ms
  2026-06-06 15:57:26 /api/session/state ........................... ~ 0.34ms
  2026-06-06 15:57:26 /api/session/state ........................... ~ 0.25ms
  2026-06-06 15:57:28 /api/session/state ........................... ~ 0.27ms
  2026-06-06 15:57:29 /api/session/state ......................... ~ 500.64ms
  2026-06-06 15:57:31 /api/session/state ........................... ~ 0.24ms
  2026-06-06 15:57:31 /api/session/state ........................... ~ 0.11ms
  2026-06-06 15:57:33 /api/session/state ........................... ~ 0.11ms
  2026-06-06 15:57:33 /api/session/state ......................... ~ 500.70ms
  2026-06-06 15:57:35 /api/session/state ........................... ~ 0.23ms
  2026-06-06 15:57:35 /api/session/state ......................... ~ 500.76ms
  2026-06-06 15:57:38 /api/projects/publish-status ................. ~ 0.24ms
  2026-06-06 15:57:38 /api/projects/publish-status ................. ~ 0.11ms
  2026-06-06 15:57:38 /api/session/state ........................... ~ 0.10ms
  2026-06-06 15:57:38 /api/session/state ........................... ~ 0.16ms
  2026-06-06 15:57:40 /api/session/state ........................... ~ 0.29ms
  2026-06-06 15:57:40 /api/session/state ......................... ~ 500.34ms
  2026-06-06 15:57:40 /api/community/projects ...................... ~ 0.04ms
  2026-06-06 15:57:40 /api/community/projects ...................... ~ 0.04ms
  2026-06-06 15:57:42 /api/session/state ........................... ~ 0.33ms
  2026-06-06 15:57:42 /api/session/state ........................... ~ 0.35ms
  2026-06-06 15:57:45 /api/session ................................. ~ 0.08ms
  2026-06-06 15:57:45 /api/session ............................... ~ 500.26ms
  2026-06-06 15:57:46 /api/session/state ........................... ~ 0.12ms
  2026-06-06 15:57:46 /api/session/state ......................... ~ 500.59ms
  2026-06-06 15:57:47 /api/community/projects ...................... ~ 0.28ms
  2026-06-06 15:57:47 /api/community/projects .................... ~ 500.84ms
  2026-06-06 15:57:49 /api/session/state ........................... ~ 0.32ms
  2026-06-06 15:57:49 /api/session/state ........................... ~ 0.23ms
  2026-06-06 15:57:51 /api/session/state ........................... ~ 0.33ms
  2026-06-06 15:57:51 /api/session/state ......................... ~ 500.86ms
  2026-06-06 15:57:52 /api/level/activity .......................... ~ 0.24ms
  2026-06-06 15:57:52 /api/level/activity ........................ ~ 500.39ms
  2026-06-06 15:57:52 /api/community/projects/hongkongexpress-new/demo  ~ 0.02ms
  2026-06-06 15:57:53 /api/session/state ........................... ~ 0.23ms
  2026-06-06 15:57:53 /api/session/state ......................... ~ 500.58ms
  2026-06-06 15:57:55 /api/session/state ........................... ~ 0.25ms
  2026-06-06 15:57:55 /api/session/state ........................... ~ 0.18ms
  2026-06-06 15:57:56 /api/session ................................. ~ 0.15ms
  2026-06-06 15:57:56 /api/session ................................. ~ 0.09ms
  2026-06-06 15:57:57 /api/session/state ........................... ~ 0.24ms
  2026-06-06 15:57:57 /api/session/state ......................... ~ 500.67ms
  2026-06-06 15:58:00 /api/session/state ........................... ~ 0.24ms
  2026-06-06 15:58:00 /api/session/state ........................... ~ 0.12ms
  2026-06-06 15:58:08 /api/session ............................... ~ 500.60ms
  2026-06-06 15:58:17 /api/skills ................................ ~ 500.27ms
  2026-06-06 15:58:29 /api/auth/login .............................. ~ 0.12ms
  2026-06-06 15:58:29 /api/auth/login ............................ ~ 500.28ms
  2026-06-06 15:58:29 /api/session ................................. ~ 0.15ms
  2026-06-06 15:58:29 /api/session ............................... ~ 500.53ms
  2026-06-06 15:58:31 /api/session/state ........................... ~ 0.12ms
  2026-06-06 15:58:31 /api/session/state ......................... ~ 500.78ms
  2026-06-06 15:58:55 /api/projects/publish-status ................. ~ 0.12ms
  2026-06-06 15:58:55 /api/projects/publish-status ................. ~ 0.05ms
  2026-06-06 15:59:00 /api/projects/publish ........................ ~ 0.22ms
  2026-06-06 15:59:00 /api/projects/publish ...................... ~ 500.54ms
  2026-06-06 15:59:01 /api/projects/publish-status ................. ~ 0.07ms
  2026-06-06 15:59:01 /api/session/state ........................... ~ 0.06ms
  2026-06-06 15:59:01 /api/projects/publish-status ............... ~ 500.74ms
  2026-06-06 15:59:01 /api/session/state ........................... ~ 0.20ms
  2026-06-06 15:59:09 /api/session/state ........................... ~ 0.08ms
  2026-06-06 15:59:09 /api/session/state ........................... ~ 0.03ms
  2026-06-06 15:59:12 /api/session/state ........................... ~ 0.07ms
  2026-06-06 15:59:12 /api/session/state ........................... ~ 0.02ms
  2026-06-06 15:59:26 /api/auth/login .............................. ~ 0.09ms
  2026-06-06 15:59:26 /api/auth/login ............................ ~ 500.66ms
  2026-06-06 15:59:27 /api/session ............................... ~ 500.71ms
